Using 3 threads
Thread 1 started ...
Thread 2 started ...
C maximal rule for r=a:bc;s=a:bdr; ar,rs,cr,dr
C MOLP problem=06.vlp, minimize
C rows=43, columns=213, objectives=22
I 3402.54] Elapsed: 56:43, vertices: 439, facets final: 29566, pending: 92036, eq: 4317, out: 3024, in: 1888, pool: 92
I 3410.29] Elapsed: 56:50, vertices: 441, facets final: 29721, pending: 88379, eq: 4458, out: 2833, in: 2339, pool: 92
I 3418.31] Elapsed: 56:58, vertices: 443, facets final: 29914, pending: 84303, eq: 3722, out: 2728, in: 872, pool: 90
I 3428.63] Elapsed: 57:09, vertices: 445, facets final: 30109, pending: 84192, eq: 4764, out: 2568, in: 4048, pool: 89
I 3433.63] Elapsed: 57:14, vertices: 446, facets final: 30304, pending: 89930, eq: 3866, out: 2510, in: 8443, pool: 87
I 3440.68] Elapsed: 57:21, vertices: 447, facets final: 30377, pending: 88937, eq: 5311, out: 3763, in: 2843
I 3447.08] Elapsed: 57:27, vertices: 448, facets final: 30500, pending: 90090, eq: 1824, out: 3440, in: 4716, pool: 86
I 3455.33] Elapsed: 57:35, vertices: 450, facets final: 30731, pending: 87041, eq: 1573, out: 2488, in: 1080, pool: 84
I 3463.86] Elapsed: 57:44, vertices: 452, facets final: 30888, pending: 90306, eq: 2763, out: 3196, in: 4058, pool: 82
I 3471.06] Elapsed: 57:51, vertices: 454, facets final: 31002, pending: 86172, eq: 3181, out: 3157, in: 2251, pool: 81
I 3478.29] Elapsed: 57:58, vertices: 456, facets final: 31124, pending: 84352, eq: 3634, out: 2422, in: 1142, pool: 82
I 3483.40] Elapsed: 58:03, vertices: 458, facets final: 31309, pending: 80243, eq: 1663, out: 2292, in: 0, pool: 82
I 3488.69] Elapsed: 58:09, vertices: 460, facets final: 31436, pending: 77534, eq: 2180, out: 2252, in: 854, pool: 80
I 3493.69] Elapsed: 58:14, vertices: 462, facets final: 31708, pending: 75823, eq: 3831, out: 2042, in: 1499, pool: 80
I 3499.16] Elapsed: 58:19, vertices: 464, facets final: 31828, pending: 73771, eq: 2652, out: 2368, in: 160, pool: 80
I 3504.70] Elapsed: 58:25, vertices: 466, facets final: 32072, pending: 71647, eq: 4425, out: 1880, in: 1992, pool: 80
I 3510.30] Elapsed: 58:30, vertices: 468, facets final: 32286, pending: 70524, eq: 3584, out: 1840, in: 1056, pool: 79
I 3517.20] Elapsed: 58:37, vertices: 471, facets final: 32646, pending: 68440, eq: 2372, out: 1608, in: 1664, pool: 76
I 3523.08] Elapsed: 58:43, vertices: 473, facets final: 32898, pending: 68980, eq: 2160, out: 1910, in: 1770, pool: 74
I 3528.87] Elapsed: 58:49, vertices: 476, facets final: 33226, pending: 64556, eq: 850, out: 1392, in: 32, pool: 71
I 3535.00] Elapsed: 58:55, vertices: 480, facets final: 33756, pending: 59848, eq: 3008, out: 1242, in: 126, pool: 67
I 3540.19] Elapsed: 59:00, vertices: 484, facets final: 34373, pending: 55711, eq: 878, out: 1096, in: 0, pool: 63
I 3546.48] Elapsed: 59:06, vertices: 487, facets final: 34788, pending: 56194, eq: 2432, out: 2106, in: 1834, pool: 60
I 3551.51] Elapsed: 59:12, vertices: 490, facets final: 35296, pending: 52860, eq: 1431, out: 990, in: 1248, pool: 57
I 3557.13] Elapsed: 59:17, vertices: 495, facets final: 36174, pending: 48394, eq: 1293, out: 896, in: 0, pool: 52
I 3562.61] Elapsed: 59:23, vertices: 500, facets final: 37142, pending: 44354, eq: 1125, out: 752, in: 232, pool: 47
I 3562.86] recalculating facets...
I 3567.61] Elapsed: 59:28, vertices: 504, facets final: 38804, pending: 41082, eq: 740, out: 616, in: 0, pool: 42
I 3572.65] Elapsed: 59:33, vertices: 511, facets final: 41206, pending: 36112, eq: 492, out: 384, in: 0, pool: 35
I 3577.97] Elapsed: 59:38, vertices: 517, facets final: 42428, pending: 36238, eq: 1762, out: 1152, in: 960, pool: 31
I 3582.97] Elapsed: 59:43, vertices: 524, facets final: 43938, pending: 32568, eq: 671, out: 368, in: 0, pool: 26
I 3588.01] Elapsed: 59:48, vertices: 534, facets final: 46150, pending: 28551, eq: 431, out: 304, in: 0, pool: 19
I 3593.01] Elapsed: 59:53, vertices: 543, facets final: 51009, pending: 22820, eq: 299, out: 140, in: 376, pool: 9
I 3602.96] Elapsed: 1:00:03, vertices: 552, facets final: 54610, pending: 91858, eq: 21, out: 1, in: 73224, pool: 1
I 4230.15] Elapsed: 1:10:30, vertices: 553, facets final: 54790, pending: 142287, eq: 15031, out: 56027, in: 106636, pool: 9
I 4574.76] Elapsed: 1:16:15, vertices: 554, facets final: 54924, pending: 161783, eq: 29806, out: 52063, in: 71693, pool: 13
I 4706.58] Elapsed: 1:18:27, vertices: 555, facets final: 55164, pending: 141347, eq: 17226, out: 30982, in: 10786, pool: 14
I 4890.98] Elapsed: 1:21:31, vertices: 556, facets final: 55323, pending: 152615, eq: 27790, out: 22645, in: 34072, pool: 15
I 4983.42] Elapsed: 1:23:03, vertices: 557, facets final: 55554, pending: 137071, eq: 30602, out: 21557, in: 6244, pool: 16
I 5043.92] Elapsed: 1:24:04, vertices: 558, facets final: 55865, pending: 125787, eq: 17916, out: 15793, in: 4820, pool: 18
I 5109.03] Elapsed: 1:25:09, vertices: 559, facets final: 56218, pending: 122347, eq: 20948, out: 12446, in: 9359, pool: 18
I 5175.42] Elapsed: 1:26:15, vertices: 560, facets final: 56647, pending: 110488, eq: 18866, out: 13812, in: 2382, pool: 17
I 5202.50] Elapsed: 1:26:43, vertices: 561, facets final: 57209, pending: 110888, eq: 10951, out: 10652, in: 11614, pool: 17
I 5219.93] Elapsed: 1:27:00, vertices: 562, facets final: 58109, pending: 101964, eq: 8582, out: 9568, in: 1544, pool: 17
I 5244.86] Elapsed: 1:27:25, vertices: 563, facets final: 58717, pending: 100822, eq: 14968, out: 5808, in: 5274, pool: 18
I 5254.02] Elapsed: 1:27:34, vertices: 564, facets final: 59307, pending: 97131, eq: 7738, out: 3698, in: 597, pool: 18
I 5260.03] Elapsed: 1:27:40, vertices: 565, facets final: 60042, pending: 93424, eq: 3628, out: 3260, in: 288, pool: 17
I 5270.16] Elapsed: 1:27:50, vertices: 566, facets final: 60835, pending: 94848, eq: 5299, out: 1489, in: 3706, pool: 16
I 5275.35] Elapsed: 1:27:55, vertices: 567, facets final: 61426, pending: 92281, eq: 4081, out: 2218, in: 242, pool: 15
I 5282.79] Elapsed: 1:28:03, vertices: 569, facets final: 62802, pending: 95206, eq: 1684, out: 2266, in: 4798, pool: 13
I 5290.56] Elapsed: 1:28:11, vertices: 571, facets final: 63996, pending: 92800, eq: 2038, out: 2092, in: 1154, pool: 15
I 5296.53] Elapsed: 1:28:17, vertices: 573, facets final: 65217, pending: 89649, eq: 1736, out: 978, in: 652, pool: 13
I 5302.78] Elapsed: 1:28:23, vertices: 576, facets final: 67182, pending: 86257, eq: 1618, out: 788, in: 135, pool: 10
I 5307.78] Elapsed: 1:28:28, vertices: 578, facets final: 69924, pending: 83393, eq: 2117, out: 570, in: 1008, pool: 7
I 5312.78] Elapsed: 1:28:33, vertices: 579, facets final: 74224, pending: 78063, eq: 2419, out: 1126, in: 96, pool: 7
I 5317.78] Elapsed: 1:28:38, vertices: 582, facets final: 81975, pending: 69678, eq: 1724, out: 168, in: 24, pool: 4
